MMSI,shipType,shipTypeSpecific
357494000,Cargo,Bulk Carrier
357536000,Cargo,Bulk Carrier
357565000,Cargo,Bulk Carrier
357604000,Cargo,Bulk Carrier
357658000,Cargo,Bulk Carrier
357672000,Cargo,Bulk Carrier
357807000,Cargo,Bulk Carrier
357875000,Cargo,Bulk Carrier
357887000,Cargo,Bulk Carrier
357899000,Cargo,Bulk Carrier
370030000,Cargo,Bulk Carrier
370062000,Cargo,Bulk Carrier
370087000,Cargo,Bulk Carrier
370118000,Cargo,Bulk Carrier
370126000,Cargo,Bulk Carrier
370150000,Cargo,Bulk Carrier
370199000,Cargo,Bulk Carrier
370230000,Cargo,Bulk Carrier
370258000,Cargo,Bulk Carrier
370272000,Cargo,Bulk Carrier
370290000,Cargo,Bulk Carrier
370387000,Cargo,Bulk Carrier
370435000,Cargo,Bulk Carrier
370484000,Cargo,Bulk Carrier
370543000,Cargo,Bulk Carrier
370560000,Cargo,Bulk Carrier
370604000,Cargo,Bulk Carrier
370640000,Cargo,Bulk Carrier
370734000,Cargo,Bulk Carrier
370751000,Cargo,Bulk Carrier
370785000,Cargo,Bulk Carrier
370889000,Cargo,Bulk Carrier
370912000,Cargo,Bulk Carrier
370915000,Cargo,Bulk Carrier
370937000,Cargo,Bulk Carrier
370953000,Cargo,Bulk Carrier
370998000,Cargo,Bulk Carrier
371011000,Cargo,Bulk Carrier
371043000,Cargo,Bulk Carrier
371048000,Cargo,Bulk Carrier
371128000,Cargo,Bulk Carrier
371180000,Cargo,Bulk Carrier
371202000,Cargo,Bulk Carrier
371332000,Cargo,Bulk Carrier
371355000,Cargo,Bulk Carrier
371380000,Cargo,Bulk Carrier
371389000,Cargo,Bulk Carrier
371463000,Cargo,Bulk Carrier
371495000,Cargo,Bulk Carrier
371523000,Cargo,Bulk Carrier
371570000,Cargo,Bulk Carrier
371587000,Cargo,Bulk Carrier
371600000,Cargo,Bulk Carrier
371623000,Cargo,Bulk Carrier
371638000,Cargo,Bulk Carrier
371674000,Cargo,Bulk Carrier
371704000,Cargo,Bulk Carrier
371780000,Cargo,Bulk Carrier
371811000,Cargo,Bulk Carrier
371826000,Cargo,Bulk Carrier
371839000,Cargo,Bulk Carrier
371850000,Cargo,Bulk Carrier
371868000,Cargo,Bulk Carrier
371873000,Cargo,Bulk Carrier
371941000,Cargo,Bulk Carrier
371952000,Cargo,Bulk Carrier
371956000,Cargo,Bulk Carrier
371963000,Cargo,Bulk Carrier
372092000,Cargo,Bulk Carrier
372108000,Cargo,Bulk Carrier
372117000,Cargo,Bulk Carrier
372230000,Cargo,Bulk Carrier
372270000,Cargo,Bulk Carrier
372336000,Cargo,Bulk Carrier
372355000,Cargo,Bulk Carrier
372358000,Cargo,Bulk Carrier
372359000,Cargo,Bulk Carrier
372375000,Cargo,Bulk Carrier
372473000,Cargo,Bulk Carrier
372545000,Cargo,Bulk Carrier
372549000,Cargo,Bulk Carrier
372552000,Cargo,Bulk Carrier
372609000,Cargo,Bulk Carrier
372638000,Cargo,Bulk Carrier
372644000,Cargo,Bulk Carrier
372658000,Cargo,Bulk Carrier
372676000,Cargo,Bulk Carrier
372833000,Cargo,Bulk Carrier
372841000,Cargo,Bulk Carrier
372875000,Cargo,Bulk Carrier
372883000,Cargo,Bulk Carrier
372892000,Cargo,Bulk Carrier
372893000,Cargo,Bulk Carrier
372895000,Cargo,Bulk Carrier
372904000,Cargo,Bulk Carrier
372913000,Cargo,Bulk Carrier
372936000,Cargo,Bulk Carrier
373042000,Cargo,Bulk Carrier
373043000,Cargo,Bulk Carrier
373058000,Cargo,Bulk Carrier
373075000,Cargo,Bulk Carrier
373092000,Cargo,Bulk Carrier
373100000,Cargo,Bulk Carrier
373102000,Cargo,Bulk Carrier
373108000,Cargo,Bulk Carrier
373109000,Cargo,Bulk Carrier
373143000,Cargo,Bulk Carrier
373176000,Cargo,Bulk Carrier
373188000,Cargo,Bulk Carrier
373217000,Cargo,Bulk Carrier
373227000,Cargo,Bulk Carrier
373231000,Cargo,Bulk Carrier
373235000,Cargo,Bulk Carrier
373238000,Cargo,Bulk Carrier
373239000,Cargo,Bulk Carrier
373240000,Cargo,Bulk Carrier
373298000,Cargo,Bulk Carrier
373306000,Cargo,Bulk Carrier
373332000,Cargo,Bulk Carrier
373337000,Cargo,Bulk Carrier
373341000,Cargo,Bulk Carrier
373361000,Cargo,Bulk Carrier
373383000,Cargo,Bulk Carrier
373415000,Cargo,Bulk Carrier
373445000,Cargo,Bulk Carrier
373448000,Cargo,Bulk Carrier
373483000,Cargo,Bulk Carrier
373498000,Cargo,Bulk Carrier
373500000,Cargo,Bulk Carrier
373511000,Cargo,Bulk Carrier
373557000,Cargo,Bulk Carrier
373574000,Cargo,Bulk Carrier
373585000,Cargo,Bulk Carrier
373605000,Cargo,Bulk Carrier
373663000,Cargo,Bulk Carrier
373673000,Cargo,Bulk Carrier
373724000,Cargo,Bulk Carrier
373732000,Cargo,Bulk Carrier
373735000,Cargo,Bulk Carrier
373746000,Cargo,Bulk Carrier
373765000,Cargo,Bulk Carrier
373789000,Cargo,Bulk Carrier
373871000,Cargo,Bulk Carrier
373981000,Cargo,Bulk Carrier
374018000,Cargo,Bulk Carrier
374031000,Cargo,Bulk Carrier
374092000,Cargo,Bulk Carrier
374101000,Cargo,Bulk Carrier
374119000,Cargo,Bulk Carrier
374134000,Cargo,Bulk Carrier
374156000,Cargo,Bulk Carrier
374171000,Cargo,Bulk Carrier
374182000,Cargo,Bulk Carrier
374208000,Cargo,Bulk Carrier
374211000,Cargo,Bulk Carrier
374226000,Cargo,Bulk Carrier
374249000,Cargo,Bulk Carrier
374258000,Cargo,Bulk Carrier
374275000,Cargo,Bulk Carrier
374277000,Cargo,Bulk Carrier
374299000,Cargo,Bulk Carrier
374306000,Cargo,Bulk Carrier
374308000,Cargo,Bulk Carrier
374309000,Cargo,Bulk Carrier
374386000,Cargo,Bulk Carrier
374394000,Cargo,Bulk Carrier
374448000,Cargo,Bulk Carrier
374460000,Cargo,Bulk Carrier
374531000,Cargo,Bulk Carrier
374540000,Cargo,Bulk Carrier
374546000,Cargo,Bulk Carrier
374574000,Cargo,Bulk Carrier
374579000,Cargo,Bulk Carrier
374593000,Cargo,Bulk Carrier
374628000,Cargo,Bulk Carrier
374681000,Cargo,Bulk Carrier
374696000,Cargo,Bulk Carrier
374745000,Cargo,Bulk Carrier
374748000,Cargo,Bulk Carrier
374759000,Cargo,Bulk Carrier
374767000,Cargo,Bulk Carrier
374778000,Cargo,Bulk Carrier
374780000,Cargo,Bulk Carrier
374794000,Cargo,Bulk Carrier
374829000,Cargo,Bulk Carrier
374854000,Cargo,Bulk Carrier
374860000,Cargo,Bulk Carrier
374914000,Cargo,Bulk Carrier
374921000,Cargo,Bulk Carrier
374927000,Cargo,Bulk Carrier
374942000,Cargo,Bulk Carrier
374971000,Cargo,Bulk Carrier
375278000,Cargo,Bulk Carrier
375817000,Cargo,Bulk Carrier
375821000,Cargo,Bulk Carrier
376064000,Cargo,Bulk Carrier
376222000,Cargo,Bulk Carrier
376261000,Cargo,Bulk Carrier
376281000,Cargo,Bulk Carrier
376568000,Cargo,Bulk Carrier
376616000,Cargo,Bulk Carrier
376686000,Cargo,Bulk Carrier
376689000,Cargo,Bulk Carrier
376985000,Cargo,Bulk Carrier
403789001,Cargo,Bulk Carrier
405000079,Cargo,Bulk Carrier
405000240,Cargo,Bulk Carrier
405000241,Cargo,Bulk Carrier
405000261,Cargo,Bulk Carrier
405000262,Cargo,Bulk Carrier
412069000,Cargo,Bulk Carrier
412344000,Cargo,Bulk Carrier
412523890,Cargo,Bulk Carrier
412523920,Cargo,Bulk Carrier
413219610,Cargo,Bulk Carrier
413376000,Cargo,Bulk Carrier
413543000,Cargo,Bulk Carrier
413985000,Cargo,Bulk Carrier
414108000,Cargo,Bulk Carrier
414701000,Cargo,Bulk Carrier
414725000,Cargo,Bulk Carrier
414742000,Cargo,Bulk Carrier
414753000,Cargo,Bulk Carrier
414772000,Cargo,Bulk Carrier
417222410,Cargo,Bulk Carrier
419000310,Cargo,Bulk Carrier
419000322,Cargo,Bulk Carrier
419001015,Cargo,Bulk Carrier
419001163,Cargo,Bulk Carrier
419001168,Cargo,Bulk Carrier
419001202,Cargo,Bulk Carrier
419001217,Cargo,Bulk Carrier
419001262,Cargo,Bulk Carrier
419001629,Cargo,Bulk Carrier
422035200,Cargo,Bulk Carrier
431026000,Cargo,Bulk Carrier
431151000,Cargo,Bulk Carrier
431342000,Cargo,Bulk Carrier
440270000,Cargo,Bulk Carrier
440379000,Cargo,Bulk Carrier
440417000,Cargo,Bulk Carrier
441301000,Cargo,Bulk Carrier
441698000,Cargo,Bulk Carrier
441708000,Cargo,Bulk Carrier
441758000,Cargo,Bulk Carrier
450555000,Cargo,Bulk Carrier
450559000,Cargo,Bulk Carrier
463037101,Cargo,Bulk Carrier
463042101,Cargo,Bulk Carrier
468395000,Cargo,Bulk Carrier
477002800,Cargo,Bulk Carrier
477006100,Cargo,Bulk Carrier
477010700,Cargo,Bulk Carrier
477021900,Cargo,Bulk Carrier
477023200,Cargo,Bulk Carrier
477023400,Cargo,Bulk Carrier
477024200,Cargo,Bulk Carrier
477024500,Cargo,Bulk Carrier
477027300,Cargo,Bulk Carrier
477027500,Cargo,Bulk Carrier
477035200,Cargo,Bulk Carrier
477035500,Cargo,Bulk Carrier
477045500,Cargo,Bulk Carrier
477051600,Cargo,Bulk Carrier
477067100,Cargo,Bulk Carrier
477067400,Cargo,Bulk Carrier
477067700,Cargo,Bulk Carrier
477078100,Cargo,Bulk Carrier
477078300,Cargo,Bulk Carrier
477090000,Cargo,Bulk Carrier
477091400,Cargo,Bulk Carrier
477091500,Cargo,Bulk Carrier
477098400,Cargo,Bulk Carrier
477103100,Cargo,Bulk Carrier
477107100,Cargo,Bulk Carrier
477112100,Cargo,Bulk Carrier
477121800,Cargo,Bulk Carrier
477127500,Cargo,Bulk Carrier
477129600,Cargo,Bulk Carrier
477131300,Cargo,Bulk Carrier
477131500,Cargo,Bulk Carrier
477131700,Cargo,Bulk Carrier
477133300,Cargo,Bulk Carrier
477137800,Cargo,Bulk Carrier
477139600,Cargo,Bulk Carrier
477147400,Cargo,Bulk Carrier
477148900,Cargo,Bulk Carrier
477150500,Cargo,Bulk Carrier
477150800,Cargo,Bulk Carrier
477151900,Cargo,Bulk Carrier
477153100,Cargo,Bulk Carrier
477158400,Cargo,Bulk Carrier
477162100,Cargo,Bulk Carrier
477162800,Cargo,Bulk Carrier
477172900,Cargo,Bulk Carrier
477176800,Cargo,Bulk Carrier
477181100,Cargo,Bulk Carrier
477182600,Cargo,Bulk Carrier
477183400,Cargo,Bulk Carrier
477190500,Cargo,Bulk Carrier
477195600,Cargo,Bulk Carrier
477195700,Cargo,Bulk Carrier
477203600,Cargo,Bulk Carrier
477209200,Cargo,Bulk Carrier
477209300,Cargo,Bulk Carrier
477219100,Cargo,Bulk Carrier
477220600,Cargo,Bulk Carrier
477222100,Cargo,Bulk Carrier
477222900,Cargo,Bulk Carrier
477230300,Cargo,Bulk Carrier
477233600,Cargo,Bulk Carrier
477252700,Cargo,Bulk Carrier
477257600,Cargo,Bulk Carrier
477265100,Cargo,Bulk Carrier
477269600,Cargo,Bulk Carrier
477271600,Cargo,Bulk Carrier
477271700,Cargo,Bulk Carrier
477293400,Cargo,Bulk Carrier
477300600,Cargo,Bulk Carrier
477301400,Cargo,Bulk Carrier
477301600,Cargo,Bulk Carrier
477302100,Cargo,Bulk Carrier
477307800,Cargo,Bulk Carrier
477308200,Cargo,Bulk Carrier
477312900,Cargo,Bulk Carrier
477318100,Cargo,Bulk Carrier
477327200,Cargo,Bulk Carrier
477327400,Cargo,Bulk Carrier
477327500,Cargo,Bulk Carrier
477327700,Cargo,Bulk Carrier
477328800,Cargo,Bulk Carrier
477333100,Cargo,Bulk Carrier
477333600,Cargo,Bulk Carrier
477335400,Cargo,Bulk Carrier
477369500,Cargo,Bulk Carrier
477389500,Cargo,Bulk Carrier
477392700,Cargo,Bulk Carrier
477401600,Cargo,Bulk Carrier
477401700,Cargo,Bulk Carrier
477427300,Cargo,Bulk Carrier
477434500,Cargo,Bulk Carrier
477439600,Cargo,Bulk Carrier
477462800,Cargo,Bulk Carrier
477473000,Cargo,Bulk Carrier
477477300,Cargo,Bulk Carrier
477493100,Cargo,Bulk Carrier
477514500,Cargo,Bulk Carrier
477518800,Cargo,Bulk Carrier
477519300,Cargo,Bulk Carrier
477519900,Cargo,Bulk Carrier
477520900,Cargo,Bulk Carrier
477521100,Cargo,Bulk Carrier
477527900,Cargo,Bulk Carrier
477537500,Cargo,Bulk Carrier
477548600,Cargo,Bulk Carrier
477588200,Cargo,Bulk Carrier
477595900,Cargo,Bulk Carrier
477615900,Cargo,Bulk Carrier
477620100,Cargo,Bulk Carrier
477620700,Cargo,Bulk Carrier
477620800,Cargo,Bulk Carrier
477622700,Cargo,Bulk Carrier
477629100,Cargo,Bulk Carrier
477630800,Cargo,Bulk Carrier
477631200,Cargo,Bulk Carrier
477636800,Cargo,Bulk Carrier
477637700,Cargo,Bulk Carrier
477641700,Cargo,Bulk Carrier
477664800,Cargo,Bulk Carrier
477669500,Cargo,Bulk Carrier
477680200,Cargo,Bulk Carrier
477684100,Cargo,Bulk Carrier
477692900,Cargo,Bulk Carrier
477699500,Cargo,Bulk Carrier
477700900,Cargo,Bulk Carrier
477708600,Cargo,Bulk Carrier
477713300,Cargo,Bulk Carrier
477713400,Cargo,Bulk Carrier
477721900,Cargo,Bulk Carrier
477730300,Cargo,Bulk Carrier
477730900,Cargo,Bulk Carrier
477739600,Cargo,Bulk Carrier
477742600,Cargo,Bulk Carrier
477752100,Cargo,Bulk Carrier
477752500,Cargo,Bulk Carrier
477766200,Cargo,Bulk Carrier
477769800,Cargo,Bulk Carrier
477826100,Cargo,Bulk Carrier
477832900,Cargo,Bulk Carrier
477847500,Cargo,Bulk Carrier
477850200,Cargo,Bulk Carrier
477854900,Cargo,Bulk Carrier
477855700,Cargo,Bulk Carrier
477900700,Cargo,Bulk Carrier
477902600,Cargo,Bulk Carrier
477904500,Cargo,Bulk Carrier
477915900,Cargo,Bulk Carrier
477924000,Cargo,Bulk Carrier
477925100,Cargo,Bulk Carrier
477925800,Cargo,Bulk Carrier
477942400,Cargo,Bulk Carrier
477961200,Cargo,Bulk Carrier
477961500,Cargo,Bulk Carrier
477975000,Cargo,Bulk Carrier
477982400,Cargo,Bulk Carrier
511100210,Cargo,Bulk Carrier
511100315,Cargo,Bulk Carrier
511100477,Cargo,Bulk Carrier
511826000,Cargo,Bulk Carrier
518100278,Cargo,Bulk Carrier
518100770,Cargo,Bulk Carrier
518100776,Cargo,Bulk Carrier
518101010,Cargo,Bulk Carrier
518558000,Cargo,Bulk Carrier
518938000,Cargo,Bulk Carrier
538002013,Cargo,Bulk Carrier
538002041,Cargo,Bulk Carrier
538002125,Cargo,Bulk Carrier
538002179,Cargo,Bulk Carrier
538002203,Cargo,Bulk Carrier
538002206,Cargo,Bulk Carrier
538002314,Cargo,Bulk Carrier
538002322,Cargo,Bulk Carrier
538002381,Cargo,Bulk Carrier
538002510,Cargo,Bulk Carrier
538002548,Cargo,Bulk Carrier
538002631,Cargo,Bulk Carrier
538002632,Cargo,Bulk Carrier
538002634,Cargo,Bulk Carrier
538002668,Cargo,Bulk Carrier
538002743,Cargo,Bulk Carrier
538002748,Cargo,Bulk Carrier
538002793,Cargo,Bulk Carrier
538002841,Cargo,Bulk Carrier
538002973,Cargo,Bulk Carrier
538002986,Cargo,Bulk Carrier
538002999,Cargo,Bulk Carrier
538003016,Cargo,Bulk Carrier
538003057,Cargo,Bulk Carrier
538003141,Cargo,Bulk Carrier
538003185,Cargo,Bulk Carrier
538003238,Cargo,Bulk Carrier
538003241,Cargo,Bulk Carrier
538003242,Cargo,Bulk Carrier
538003253,Cargo,Bulk Carrier
538003275,Cargo,Bulk Carrier
538003311,Cargo,Bulk Carrier
538003320,Cargo,Bulk Carrier
538003379,Cargo,Bulk Carrier
538003445,Cargo,Bulk Carrier
538003620,Cargo,Bulk Carrier
538003639,Cargo,Bulk Carrier
538003690,Cargo,Bulk Carrier
538003692,Cargo,Bulk Carrier
538003782,Cargo,Bulk Carrier
538003788,Cargo,Bulk Carrier
538003817,Cargo,Bulk Carrier
538003892,Cargo,Bulk Carrier
538003904,Cargo,Bulk Carrier
538003905,Cargo,Bulk Carrier
538003906,Cargo,Bulk Carrier
538003908,Cargo,Bulk Carrier
538003930,Cargo,Bulk Carrier
538003946,Cargo,Bulk Carrier
538003954,Cargo,Bulk Carrier
538003956,Cargo,Bulk Carrier
538003990,Cargo,Bulk Carrier
538004037,Cargo,Bulk Carrier
538004053,Cargo,Bulk Carrier
538004060,Cargo,Bulk Carrier
538004073,Cargo,Bulk Carrier
538004092,Cargo,Bulk Carrier
538004103,Cargo,Bulk Carrier
538004139,Cargo,Bulk Carrier
538004153,Cargo,Bulk Carrier
538004166,Cargo,Bulk Carrier
538004178,Cargo,Bulk Carrier
538004181,Cargo,Bulk Carrier
538004204,Cargo,Bulk Carrier
538004220,Cargo,Bulk Carrier
538004241,Cargo,Bulk Carrier
538004244,Cargo,Bulk Carrier
538004245,Cargo,Bulk Carrier
538004251,Cargo,Bulk Carrier
538004260,Cargo,Bulk Carrier
538004270,Cargo,Bulk Carrier
538004284,Cargo,Bulk Carrier
538004295,Cargo,Bulk Carrier
538004305,Cargo,Bulk Carrier
538004306,Cargo,Bulk Carrier
538004326,Cargo,Bulk Carrier
538004330,Cargo,Bulk Carrier
538004337,Cargo,Bulk Carrier
538004339,Cargo,Bulk Carrier
538004340,Cargo,Bulk Carrier
538004343,Cargo,Bulk Carrier
538004361,Cargo,Bulk Carrier
538004367,Cargo,Bulk Carrier
538004384,Cargo,Bulk Carrier
538004456,Cargo,Bulk Carrier
538004475,Cargo,Bulk Carrier
538004477,Cargo,Bulk Carrier
538004485,Cargo,Bulk Carrier
538004494,Cargo,Bulk Carrier
538004502,Cargo,Bulk Carrier
538004507,Cargo,Bulk Carrier
538004530,Cargo,Bulk Carrier
538004551,Cargo,Bulk Carrier
538004564,Cargo,Bulk Carrier
538004601,Cargo,Bulk Carrier
538004630,Cargo,Bulk Carrier
538004639,Cargo,Bulk Carrier
538004646,Cargo,Bulk Carrier
538004647,Cargo,Bulk Carrier
538004667,Cargo,Bulk Carrier
538004669,Cargo,Bulk Carrier
538004675,Cargo,Bulk Carrier
538004710,Cargo,Bulk Carrier
538004714,Cargo,Bulk Carrier
538004715,Cargo,Bulk Carrier
538004721,Cargo,Bulk Carrier
538004727,Cargo,Bulk Carrier
538004739,Cargo,Bulk Carrier
538004740,Cargo,Bulk Carrier
538004772,Cargo,Bulk Carrier
538004785,Cargo,Bulk Carrier
538004825,Cargo,Bulk Carrier
538004843,Cargo,Bulk Carrier
538004890,Cargo,Bulk Carrier
538004921,Cargo,Bulk Carrier
538004922,Cargo,Bulk Carrier
538004925,Cargo,Bulk Carrier
538004931,Cargo,Bulk Carrier
538004966,Cargo,Bulk Carrier
538004995,Cargo,Bulk Carrier
538004996,Cargo,Bulk Carrier
538005003,Cargo,Bulk Carrier
538005025,Cargo,Bulk Carrier
538005063,Cargo,Bulk Carrier
538005074,Cargo,Bulk Carrier
538005096,Cargo,Bulk Carrier
538005103,Cargo,Bulk Carrier
538005137,Cargo,Bulk Carrier
538005154,Cargo,Bulk Carrier
538005169,Cargo,Bulk Carrier
538005194,Cargo,Bulk Carrier
538005208,Cargo,Bulk Carrier
538005216,Cargo,Bulk Carrier
538005231,Cargo,Bulk Carrier
538005243,Cargo,Bulk Carrier
538005260,Cargo,Bulk Carrier
538005263,Cargo,Bulk Carrier
538005272,Cargo,Bulk Carrier
538005364,Cargo,Bulk Carrier
538005368,Cargo,Bulk Carrier
538005376,Cargo,Bulk Carrier
538005411,Cargo,Bulk Carrier
538005436,Cargo,Bulk Carrier
538005453,Cargo,Bulk Carrier
538005461,Cargo,Bulk Carrier
538005464,Cargo,Bulk Carrier
538005498,Cargo,Bulk Carrier
538005505,Cargo,Bulk Carrier
538005544,Cargo,Bulk Carrier
538005594,Cargo,Bulk Carrier
538005605,Cargo,Bulk Carrier
538005607,Cargo,Bulk Carrier
538005619,Cargo,Bulk Carrier
538005623,Cargo,Bulk Carrier
538005651,Cargo,Bulk Carrier
538005692,Cargo,Bulk Carrier
538005693,Cargo,Bulk Carrier
538005707,Cargo,Bulk Carrier
538005738,Cargo,Bulk Carrier
538005754,Cargo,Bulk Carrier
538005792,Cargo,Bulk Carrier
538005795,Cargo,Bulk Carrier
538005810,Cargo,Bulk Carrier
538005814,Cargo,Bulk Carrier
538005831,Cargo,Bulk Carrier
538005832,Cargo,Bulk Carrier
538005855,Cargo,Bulk Carrier
538005900,Cargo,Bulk Carrier
538005903,Cargo,Bulk Carrier
538005936,Cargo,Bulk Carrier
538005954,Cargo,Bulk Carrier
538005957,Cargo,Bulk Carrier
538005974,Cargo,Bulk Carrier
538005975,Cargo,Bulk Carrier
538005977,Cargo,Bulk Carrier
538006003,Cargo,Bulk Carrier
538006004,Cargo,Bulk Carrier
538006011,Cargo,Bulk Carrier
538006013,Cargo,Bulk Carrier
538006031,Cargo,Bulk Carrier
538006042,Cargo,Bulk Carrier
538006059,Cargo,Bulk Carrier
538006072,Cargo,Bulk Carrier
538006091,Cargo,Bulk Carrier
538006096,Cargo,Bulk Carrier
538006143,Cargo,Bulk Carrier
538006164,Cargo,Bulk Carrier
538006171,Cargo,Bulk Carrier
538006174,Cargo,Bulk Carrier
538006205,Cargo,Bulk Carrier
538006208,Cargo,Bulk Carrier
538006247,Cargo,Bulk Carrier
538006273,Cargo,Bulk Carrier
538006278,Cargo,Bulk Carrier
538006286,Cargo,Bulk Carrier
538006289,Cargo,Bulk Carrier
538006294,Cargo,Bulk Carrier
538006296,Cargo,Bulk Carrier
538006297,Cargo,Bulk Carrier
538006298,Cargo,Bulk Carrier
538006340,Cargo,Bulk Carrier
538006349,Cargo,Bulk Carrier
538006354,Cargo,Bulk Carrier
538006419,Cargo,Bulk Carrier
538006431,Cargo,Bulk Carrier
538006432,Cargo,Bulk Carrier
538006434,Cargo,Bulk Carrier
538006435,Cargo,Bulk Carrier
538006458,Cargo,Bulk Carrier
538006462,Cargo,Bulk Carrier
538006466,Cargo,Bulk Carrier
538006468,Cargo,Bulk Carrier
538006469,Cargo,Bulk Carrier
538006470,Cargo,Bulk Carrier
538006472,Cargo,Bulk Carrier
538006473,Cargo,Bulk Carrier
538006519,Cargo,Bulk Carrier
538006520,Cargo,Bulk Carrier
538006521,Cargo,Bulk Carrier
538006523,Cargo,Bulk Carrier
538006538,Cargo,Bulk Carrier
538006548,Cargo,Bulk Carrier
538006596,Cargo,Bulk Carrier
538006601,Cargo,Bulk Carrier
538006602,Cargo,Bulk Carrier
538006603,Cargo,Bulk Carrier
538006653,Cargo,Bulk Carrier
538006661,Cargo,Bulk Carrier
538006677,Cargo,Bulk Carrier
538006686,Cargo,Bulk Carrier
538006687,Cargo,Bulk Carrier
538006694,Cargo,Bulk Carrier
538006708,Cargo,Bulk Carrier
538006720,Cargo,Bulk Carrier
538006750,Cargo,Bulk Carrier
538006753,Cargo,Bulk Carrier
538006774,Cargo,Bulk Carrier
538006779,Cargo,Bulk Carrier
538006780,Cargo,Bulk Carrier
538006781,Cargo,Bulk Carrier
538006782,Cargo,Bulk Carrier
538006783,Cargo,Bulk Carrier
538006784,Cargo,Bulk Carrier
538006785,Cargo,Bulk Carrier
538006786,Cargo,Bulk Carrier
538006787,Cargo,Bulk Carrier
538006798,Cargo,Bulk Carrier
538006813,Cargo,Bulk Carrier
538006862,Cargo,Bulk Carrier
538006903,Cargo,Bulk Carrier
538006933,Cargo,Bulk Carrier
538006935,Cargo,Bulk Carrier
538006954,Cargo,Bulk Carrier
538006959,Cargo,Bulk Carrier
538006962,Cargo,Bulk Carrier
538006963,Cargo,Bulk Carrier
538006969,Cargo,Bulk Carrier
538006973,Cargo,Bulk Carrier
538007004,Cargo,Bulk Carrier
538007006,Cargo,Bulk Carrier
538007011,Cargo,Bulk Carrier
538007024,Cargo,Bulk Carrier
538007030,Cargo,Bulk Carrier
538007072,Cargo,Bulk Carrier
538007079,Cargo,Bulk Carrier
538007100,Cargo,Bulk Carrier
538007101,Cargo,Bulk Carrier
538007141,Cargo,Bulk Carrier
538007149,Cargo,Bulk Carrier
538007150,Cargo,Bulk Carrier
538007166,Cargo,Bulk Carrier
538007170,Cargo,Bulk Carrier
538007182,Cargo,Bulk Carrier
538007185,Cargo,Bulk Carrier
538007190,Cargo,Bulk Carrier
538007200,Cargo,Bulk Carrier
538007205,Cargo,Bulk Carrier
538007228,Cargo,Bulk Carrier
538007267,Cargo,Bulk Carrier
538007274,Cargo,Bulk Carrier
538007280,Cargo,Bulk Carrier
538007281,Cargo,Bulk Carrier
538007283,Cargo,Bulk Carrier
538007314,Cargo,Bulk Carrier
538007317,Cargo,Bulk Carrier
538007355,Cargo,Bulk Carrier
538007384,Cargo,Bulk Carrier
538007405,Cargo,Bulk Carrier
538007433,Cargo,Bulk Carrier
538007443,Cargo,Bulk Carrier
538007451,Cargo,Bulk Carrier
538007452,Cargo,Bulk Carrier
538007453,Cargo,Bulk Carrier
538007470,Cargo,Bulk Carrier
538007490,Cargo,Bulk Carrier
538007504,Cargo,Bulk Carrier
538007506,Cargo,Bulk Carrier
538007508,Cargo,Bulk Carrier
538007527,Cargo,Bulk Carrier
538007551,Cargo,Bulk Carrier
538007555,Cargo,Bulk Carrier
538007560,Cargo,Bulk Carrier
538007569,Cargo,Bulk Carrier
538007571,Cargo,Bulk Carrier
